TransID,Date,Month,Region,ProdName,Quantity,Price,Cost,Revenue,Profit
3867,15/08/2023,8,MienNam,Chuot quang,4,190000,100000,760000,360000
3868,08/12/2023,12,MienNam,Dien thoai,7,8240000,6000000,57680000,15680000
3869,17/10/2023,10,MienNam,Ban phim,5,832000,500000,4160000,1660000
3870,22/02/2023,2,MienTrung,Dien thoai,3,7760000,6600000,23280000,3480000
3871,01/07/2023,7,MienNam,Chuot quang,1,198000,100000,198000,98000
3872,14/05/2023,5,MienTrung,Ban phim,4,792000,550000,3168000,968000
3873,08/09/2023,9,MienTrung,Ban phim,3,816000,550000,2448000,798000
3874,11/04/2023,4,MienNam,Dien thoai,2,8160000,6000000,16320000,4320000
3875,12/02/2023,2,MienTrung,Dien thoai,6,8080000,6600000,48480000,8880000
3876,25/01/2023,1,MienNam,Dien thoai,1,8000000,6000000,8000000,2000000
3877,18/02/2023,2,MienBac,Tai nghe,1,495000,250000,495000,245000
3878,23/08/2023,8,MienNam,Tai nghe,5,520000,250000,2600000,1350000
3879,27/02/2023,2,MienTrung,Tai nghe,7,500000,275000,3500000,1575000
3880,23/05/2023,5,MienTrung,Laptop Dell,4,14700000,13200000,58800000,6000000
3881,20/03/2023,3,MienTrung,Ban phim,5,792000,550000,3960000,1210000
3882,09/01/2023,1,MienBac,Tai nghe,1,505000,250000,505000,255000
3883,12/05/2023,5,MienNam,Chuot quang,3,208000,100000,624000,324000
3884,09/04/2023,4,MienTrung,Laptop Dell,4,15300000,13200000,61200000,8400000
3885,26/01/2023,1,MienNam,Chuot quang,1,206000,100000,206000,106000
3886,11/04/2023,4,MienTrung,Tai nghe,4,480000,275000,1920000,820000
3887,08/11/2023,11,MienBac,Laptop Dell,8,15000000,12000000,120000000,24000000
3888,04/06/2023,6,MienNam,Chuot quang,1,190000,100000,190000,90000
3889,01/04/2023,4,MienBac,Ban phim,3,816000,500000,2448000,948000
3890,04/07/2023,7,MienBac,Ban phim,1,832000,500000,832000,332000
3891,22/11/2023,11,MienBac,Laptop Dell,8,14250000,12000000,114000000,18000000
3892,27/10/2023,10,MienNam,Laptop Dell,5,15600000,12000000,78000000,18000000
3893,17/07/2023,7,MienTrung,Dien thoai,4,7920000,6600000,31680000,5280000
3894,12/05/2023,5,MienNam,Chuot quang,3,194000,100000,582000,282000
3895,20/01/2023,1,MienTrung,Chuot quang,3,190000,110000,570000,240000
3896,09/10/2023,10,MienNam,Chuot quang,2,204000,100000,408000,208000
3897,19/09/2023,9,MienBac,Laptop Dell,5,14400000,12000000,72000000,12000000
3898,16/04/2023,4,MienBac,Laptop Dell,1,14700000,12000000,14700000,2700000
3899,13/03/2023,3,MienBac,Tai nghe,3,510000,250000,1530000,780000
3900,04/02/2023,2,MienBac,Tai nghe,6,510000,250000,3060000,1560000
3901,10/08/2023,8,MienNam,Ban phim,4,776000,500000,3104000,1104000
3902,13/10/2023,10,MienNam,Chuot quang,3,192000,100000,576000,276000
3903,01/12/2023,12,MienNam,Laptop Dell,3,14250000,12000000,42750000,6750000
3904,15/10/2023,10,MienTrung,Dien thoai,4,8160000,6600000,32640000,6240000
3905,15/09/2023,9,MienBac,Chuot quang,5,204000,100000,1020000,520000
3906,12/06/2023,6,MienTrung,Laptop Dell,1,15150000,13200000,15150000,1950000
3907,10/12/2023,12,MienBac,Chuot quang,8,206000,100000,1648000,848000
3908,01/01/2023,1,MienTrung,Chuot quang,1,202000,110000,202000,92000
3909,16/04/2023,4,MienTrung,Chuot quang,2,200000,110000,400000,180000
3910,26/03/2023,3,MienTrung,Tai nghe,5,515000,275000,2575000,1200000
3911,21/05/2023,5,MienTrung,Ban phim,5,824000,550000,4120000,1370000
3912,27/05/2023,5,MienTrung,Tai nghe,4,505000,275000,2020000,920000
3913,14/09/2023,9,MienTrung,Ban phim,4,800000,550000,3200000,1000000
3914,08/10/2023,10,MienTrung,Ban phim,4,760000,550000,3040000,840000
3915,04/01/2023,1,MienBac,Tai nghe,7,495000,250000,3465000,1715000
3916,03/11/2023,11,MienNam,Laptop Dell,5,15000000,12000000,75000000,15000000
3917,17/10/2023,10,MienNam,Laptop Dell,5,15150000,12000000,75750000,15750000
3918,03/08/2023,8,MienBac,Ban phim,4,816000,500000,3264000,1264000
3919,28/08/2023,8,MienBac,Tai nghe,1,480000,250000,480000,230000
3920,02/12/2023,12,MienTrung,Ban phim,7,792000,550000,5544000,1694000
3921,11/11/2023,11,MienBac,Ban phim,9,816000,500000,7344000,2844000
3922,26/08/2023,8,MienBac,Ban phim,2,760000,500000,1520000,520000
3923,17/12/2023,12,MienBac,Tai nghe,3,505000,250000,1515000,765000
3924,15/01/2023,1,MienBac,Ban phim,7,792000,500000,5544000,2044000
3925,27/03/2023,3,MienNam,Ban phim,5,808000,500000,4040000,1540000
3926,11/06/2023,6,MienBac,Laptop Dell,3,15600000,12000000,46800000,10800000
3927,24/04/2023,4,MienBac,Chuot quang,3,190000,100000,570000,270000
3928,16/09/2023,9,MienTrung,Chuot quang,1,192000,110000,192000,82000
3929,08/01/2023,1,MienBac,Tai nghe,4,490000,250000,1960000,960000
3930,06/12/2023,12,MienTrung,Ban phim,6,792000,550000,4752000,1452000
3931,26/01/2023,1,MienNam,Ban phim,9,808000,500000,7272000,2772000
3932,18/07/2023,7,MienNam,Chuot quang,4,200000,100000,800000,400000
3933,09/03/2023,3,MienNam,Dien thoai,4,8320000,6000000,33280000,9280000
3934,07/06/2023,6,MienNam,Tai nghe,2,485000,250000,970000,470000
3935,03/07/2023,7,MienNam,Laptop Dell,3,15300000,12000000,45900000,9900000
3936,11/01/2023,1,MienNam,Tai nghe,7,510000,250000,3570000,1820000
3937,23/01/2023,1,MienTrung,Laptop Dell,4,15300000,13200000,61200000,8400000
3938,03/09/2023,9,MienTrung,Tai nghe,3,485000,275000,1455000,630000
3939,05/03/2023,3,MienNam,Ban phim,5,784000,500000,3920000,1420000
3940,24/06/2023,6,MienBac,Tai nghe,1,480000,250000,480000,230000
3941,09/12/2023,12,MienNam,Laptop Dell,6,14250000,12000000,85500000,13500000
3942,06/07/2023,7,MienBac,Ban phim,4,784000,500000,3136000,1136000
3943,18/12/2023,12,MienBac,Tai nghe,7,475000,250000,3325000,1575000
3944,04/07/2023,7,MienTrung,Dien thoai,2,7600000,6600000,15200000,2000000
3945,19/12/2023,12,MienTrung,Chuot quang,9,208000,110000,1872000,882000
3946,27/02/2023,2,MienBac,Ban phim,8,792000,500000,6336000,2336000
3947,26/08/2023,8,MienBac,Laptop Dell,2,14850000,12000000,29700000,5700000
3948,23/09/2023,9,MienNam,Ban phim,3,792000,500000,2376000,876000
3949,22/12/2023,12,MienBac,Tai nghe,1,475000,250000,475000,225000
3950,01/06/2023,6,MienNam,Laptop Dell,4,14550000,12000000,58200000,10200000
3951,17/08/2023,8,MienTrung,Dien thoai,1,8160000,6600000,8160000,1560000
3952,15/09/2023,9,MienBac,Dien thoai,4,7680000,6000000,30720000,6720000
3953,14/06/2023,6,MienTrung,Laptop Dell,1,15450000,13200000,15450000,2250000
3954,08/08/2023,8,MienTrung,Chuot quang,1,204000,110000,204000,94000
3955,13/03/2023,3,MienBac,Ban phim,1,792000,500000,792000,292000
3956,22/06/2023,6,MienBac,Ban phim,4,792000,500000,3168000,1168000
3957,17/02/2023,2,MienTrung,Tai nghe,7,475000,275000,3325000,1400000
3958,07/11/2023,11,MienNam,Dien thoai,3,7840000,6000000,23520000,5520000
3959,12/02/2023,2,MienBac,Ban phim,9,784000,500000,7056000,2556000
3960,22/03/2023,3,MienNam,Laptop Dell,4,15450000,12000000,61800000,13800000
3961,19/10/2023,10,MienTrung,Chuot quang,3,192000,110000,576000,246000
3962,20/04/2023,4,MienNam,Chuot quang,4,192000,100000,768000,368000
3963,08/11/2023,11,MienNam,Dien thoai,7,8320000,6000000,58240000,16240000
3964,25/12/2023,12,MienBac,Ban phim,3,784000,500000,2352000,852000
3965,26/06/2023,6,MienNam,Dien thoai,1,8320000,6000000,8320000,2320000
3966,23/05/2023,5,MienTrung,Dien thoai,5,7600000,6600000,38000000,5000000
3967,18/01/2023,1,MienBac,Chuot quang,4,196000,100000,784000,384000
3968,17/10/2023,10,MienTrung,Tai nghe,4,480000,275000,1920000,820000
3969,20/08/2023,8,MienBac,Dien thoai,3,8000000,6000000,24000000,6000000
3970,04/11/2023,11,MienTrung,Tai nghe,8,475000,275000,3800000,1600000
3971,12/11/2023,11,MienNam,Chuot quang,5,202000,100000,1010000,510000
3972,14/04/2023,4,MienTrung,Tai nghe,2,475000,275000,950000,400000
3973,06/08/2023,8,MienTrung,Chuot quang,4,192000,110000,768000,328000
3974,27/09/2023,9,MienTrung,Dien thoai,3,8160000,6600000,24480000,4680000
3975,22/12/2023,12,MienNam,Laptop Dell,6,15300000,12000000,91800000,19800000
3976,24/09/2023,9,MienNam,Laptop Dell,1,15000000,12000000,15000000,3000000
3977,14/02/2023,2,MienNam,Dien thoai,8,7760000,6000000,62080000,14080000
3978,23/11/2023,11,MienBac,Tai nghe,3,480000,250000,1440000,690000
3979,19/02/2023,2,MienTrung,Tai nghe,3,485000,275000,1455000,630000
3980,23/07/2023,7,MienBac,Ban phim,1,776000,500000,776000,276000
3981,24/11/2023,11,MienBac,Ban phim,7,784000,500000,5488000,1988000
3982,14/07/2023,7,MienNam,Dien thoai,2,8160000,6000000,16320000,4320000
3983,28/09/2023,9,MienTrung,Laptop Dell,2,15300000,13200000,30600000,4200000
3984,26/05/2023,5,MienBac,Dien thoai,3,7600000,6000000,22800000,4800000
3985,10/12/2023,12,MienTrung,Chuot quang,1,200000,110000,200000,90000
3986,09/05/2023,5,MienTrung,Tai nghe,2,485000,275000,970000,420000
3987,09/07/2023,7,MienTrung,Dien thoai,1,8160000,6600000,8160000,1560000
3988,21/04/2023,4,MienBac,Chuot quang,4,208000,100000,832000,432000
3989,10/08/2023,8,MienTrung,Tai nghe,1,500000,275000,500000,225000
3990,15/03/2023,3,MienNam,Dien thoai,2,8320000,6000000,16640000,4640000
3991,10/05/2023,5,MienBac,Tai nghe,2,520000,250000,1040000,540000
3992,02/06/2023,6,MienBac,Tai nghe,1,480000,250000,480000,230000
3993,17/06/2023,6,MienNam,Chuot quang,3,202000,100000,606000,306000
3994,22/08/2023,8,MienNam,Ban phim,1,784000,500000,784000,284000
3995,21/04/2023,4,MienBac,Ban phim,2,776000,500000,1552000,552000
3996,01/08/2023,8,MienNam,Tai nghe,1,490000,250000,490000,240000
3997,20/11/2023,11,MienBac,Laptop Dell,3,15300000,12000000,45900000,9900000
3998,11/07/2023,7,MienBac,Laptop Dell,1,15000000,12000000,15000000,3000000
3999,26/01/2023,1,MienNam,Laptop Dell,9,14550000,12000000,130950000,22950000
4000,14/06/2023,6,MienNam,Dien thoai,1,8000000,6000000,8000000,2000000
4001,09/08/2023,8,MienBac,Chuot quang,4,204000,100000,816000,416000
4002,27/10/2023,10,MienNam,Laptop Dell,5,14700000,12000000,73500000,13500000
4003,26/09/2023,9,MienNam,Laptop Dell,3,15600000,12000000,46800000,10800000
4004,27/12/2023,12,MienTrung,Dien thoai,7,7760000,6600000,54320000,8120000
4005,14/06/2023,6,MienBac,Ban phim,3,800000,500000,2400000,900000
4006,17/11/2023,11,MienTrung,Tai nghe,8,510000,275000,4080000,1880000
4007,01/08/2023,8,MienBac,Dien thoai,3,7600000,6000000,22800000,4800000
4008,26/11/2023,11,MienTrung,Ban phim,6,776000,550000,4656000,1356000
4009,20/01/2023,1,MienBac,Tai nghe,5,510000,250000,2550000,1300000
4010,01/04/2023,4,MienBac,Dien thoai,4,7680000,6000000,30720000,6720000
4011,17/04/2023,4,MienBac,Dien thoai,1,8080000,6000000,8080000,2080000
4012,01/04/2023,4,MienNam,Laptop Dell,5,14550000,12000000,72750000,12750000
4013,12/03/2023,3,MienTrung,Laptop Dell,1,14550000,13200000,14550000,1350000
4014,17/12/2023,12,MienBac,Chuot quang,3,208000,100000,624000,324000
4015,19/01/2023,1,MienBac,Chuot quang,3,204000,100000,612000,312000
4016,20/12/2023,12,MienNam,Laptop Dell,9,15300000,12000000,137700000,29700000
4017,06/07/2023,7,MienBac,Laptop Dell,2,15300000,12000000,30600000,6600000
4018,04/01/2023,1,MienTrung,Dien thoai,8,8080000,6600000,64640000,11840000
4019,24/08/2023,8,MienNam,Ban phim,4,816000,500000,3264000,1264000
4020,11/12/2023,12,MienNam,Laptop Dell,1,14550000,12000000,14550000,2550000
4021,19/01/2023,1,MienBac,Ban phim,3,800000,500000,2400000,900000
4022,28/11/2023,11,MienTrung,Dien thoai,3,8240000,6600000,24720000,4920000
4023,08/09/2023,9,MienTrung,Tai nghe,5,490000,275000,2450000,1075000
4024,04/02/2023,2,MienNam,Laptop Dell,1,14700000,12000000,14700000,2700000
4025,25/07/2023,7,MienTrung,Ban phim,3,784000,550000,2352000,702000
4026,20/08/2023,8,MienBac,Ban phim,1,800000,500000,800000,300000
4027,07/08/2023,8,MienTrung,Chuot quang,3,202000,110000,606000,276000
4028,11/04/2023,4,MienTrung,Laptop Dell,4,15450000,13200000,61800000,9000000
4029,16/04/2023,4,MienBac,Laptop Dell,5,14700000,12000000,73500000,13500000
4030,09/04/2023,4,MienTrung,Ban phim,2,824000,550000,1648000,548000
4031,11/11/2023,11,MienBac,Tai nghe,3,515000,250000,1545000,795000
4032,04/01/2023,1,MienBac,Tai nghe,3,520000,250000,1560000,810000
4033,10/07/2023,7,MienBac,Chuot quang,3,196000,100000,588000,288000
4034,07/08/2023,8,MienNam,Ban phim,4,776000,500000,3104000,1104000
4035,09/08/2023,8,MienNam,Dien thoai,1,8080000,6000000,8080000,2080000
4036,20/02/2023,2,MienBac,Chuot quang,1,198000,100000,198000,98000
4037,18/04/2023,4,MienTrung,Tai nghe,3,510000,275000,1530000,705000
4038,16/11/2023,11,MienBac,Laptop Dell,7,15150000,12000000,106050000,22050000
4039,22/01/2023,1,MienNam,Laptop Dell,1,14400000,12000000,14400000,2400000
4040,19/10/2023,10,MienNam,Laptop Dell,5,15600000,12000000,78000000,18000000
4041,13/02/2023,2,MienBac,Ban phim,1,776000,500000,776000,276000
4042,16/01/2023,1,MienBac,Ban phim,5,792000,500000,3960000,1460000
4043,18/05/2023,5,MienBac,Chuot quang,3,202000,100000,606000,306000
4044,25/12/2023,12,MienNam,Chuot quang,1,190000,100000,190000,90000
4045,14/08/2023,8,MienBac,Ban phim,4,768000,500000,3072000,1072000
4046,12/08/2023,8,MienTrung,Dien thoai,2,8160000,6600000,16320000,3120000
4047,08/04/2023,4,MienBac,Tai nghe,5,475000,250000,2375000,1125000
4048,19/04/2023,4,MienBac,Tai nghe,4,495000,250000,1980000,980000
4049,15/09/2023,9,MienTrung,Chuot quang,2,202000,110000,404000,184000
4050,12/11/2023,11,MienBac,Dien thoai,5,8000000,6000000,40000000,10000000
4051,16/03/2023,3,MienTrung,Chuot quang,3,194000,110000,582000,252000
4052,16/05/2023,5,MienBac,Laptop Dell,5,15300000,12000000,76500000,16500000
4053,08/09/2023,9,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
4054,06/12/2023,12,MienTrung,Dien thoai,3,8000000,6600000,24000000,4200000
4055,20/12/2023,12,MienNam,Laptop Dell,1,15150000,12000000,15150000,3150000
4056,01/02/2023,2,MienTrung,Laptop Dell,7,14850000,13200000,103950000,11550000
4057,24/02/2023,2,MienNam,Ban phim,8,768000,500000,6144000,2144000
4058,09/08/2023,8,MienTrung,Chuot quang,5,198000,110000,990000,440000
4059,08/04/2023,4,MienBac,Dien thoai,2,7600000,6000000,15200000,3200000
4060,18/08/2023,8,MienBac,Chuot quang,2,204000,100000,408000,208000
4061,05/02/2023,2,MienBac,Laptop Dell,1,15300000,12000000,15300000,3300000
4062,26/01/2023,1,MienNam,Tai nghe,7,495000,250000,3465000,1715000
4063,25/07/2023,7,MienTrung,Laptop Dell,4,15150000,13200000,60600000,7800000
4064,14/02/2023,2,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
4065,20/02/2023,2,MienBac,Dien thoai,3,8000000,6000000,24000000,6000000
4066,06/12/2023,12,MienNam,Dien thoai,1,7680000,6000000,7680000,1680000
4067,20/08/2023,8,MienTrung,Tai nghe,1,515000,275000,515000,240000
4068,28/05/2023,5,MienNam,Ban phim,1,776000,500000,776000,276000
4069,21/12/2023,12,MienBac,Chuot quang,7,208000,100000,1456000,756000
4070,15/04/2023,4,MienNam,Laptop Dell,3,14250000,12000000,42750000,6750000
4071,12/06/2023,6,MienBac,Ban phim,4,832000,500000,3328000,1328000
4072,14/06/2023,6,MienNam,Ban phim,3,832000,500000,2496000,996000
4073,08/05/2023,5,MienNam,Ban phim,3,784000,500000,2352000,852000
4074,27/02/2023,2,MienTrung,Dien thoai,7,8000000,6600000,56000000,9800000
4075,28/05/2023,5,MienTrung,Laptop Dell,2,15600000,13200000,31200000,4800000
4076,21/09/2023,9,MienBac,Chuot quang,4,196000,100000,784000,384000
4077,09/02/2023,2,MienTrung,Laptop Dell,3,15000000,13200000,45000000,5400000
4078,22/06/2023,6,MienTrung,Chuot quang,3,194000,110000,582000,252000
4079,21/04/2023,4,MienNam,Ban phim,4,800000,500000,3200000,1200000
4080,10/08/2023,8,MienBac,Ban phim,3,776000,500000,2328000,828000
4081,21/11/2023,11,MienBac,Tai nghe,5,500000,250000,2500000,1250000
4082,22/02/2023,2,MienTrung,Ban phim,3,832000,550000,2496000,846000
4083,20/06/2023,6,MienBac,Laptop Dell,2,15300000,12000000,30600000,6600000
4084,25/12/2023,12,MienTrung,Ban phim,5,816000,550000,4080000,1330000
4085,12/07/2023,7,MienTrung,Chuot quang,2,192000,110000,384000,164000
4086,01/10/2023,10,MienBac,Chuot quang,2,208000,100000,416000,216000
4087,16/12/2023,12,MienTrung,Laptop Dell,4,14550000,13200000,58200000,5400000
4088,12/07/2023,7,MienBac,Ban phim,4,832000,500000,3328000,1328000
4089,01/06/2023,6,MienTrung,Ban phim,4,776000,550000,3104000,904000
4090,11/04/2023,4,MienTrung,Chuot quang,3,196000,110000,588000,258000
4091,06/11/2023,11,MienTrung,Ban phim,8,792000,550000,6336000,1936000
4092,18/07/2023,7,MienBac,Ban phim,3,792000,500000,2376000,876000
4093,16/09/2023,9,MienBac,Dien thoai,3,8240000,6000000,24720000,6720000
4094,18/04/2023,4,MienBac,Chuot quang,5,198000,100000,990000,490000
4095,04/02/2023,2,MienTrung,Laptop Dell,3,14700000,13200000,44100000,4500000
4096,04/05/2023,5,MienTrung,Chuot quang,1,198000,110000,198000,88000
4097,07/05/2023,5,MienBac,Dien thoai,5,7600000,6000000,38000000,8000000
4098,10/05/2023,5,MienNam,Chuot quang,5,204000,100000,1020000,520000
4099,27/05/2023,5,MienTrung,Chuot quang,3,196000,110000,588000,258000
4100,19/02/2023,2,MienTrung,Laptop Dell,3,15300000,13200000,45900000,6300000
4101,20/11/2023,11,MienTrung,Tai nghe,6,495000,275000,2970000,1320000
4102,11/05/2023,5,MienBac,Laptop Dell,2,15450000,12000000,30900000,6900000
4103,16/07/2023,7,MienNam,Dien thoai,3,7920000,6000000,23760000,5760000
4104,27/10/2023,10,MienBac,Tai nghe,4,515000,250000,2060000,1060000
4105,01/01/2023,1,MienBac,Ban phim,1,760000,500000,760000,260000
4106,05/11/2023,11,MienTrung,Laptop Dell,5,15450000,13200000,77250000,11250000
4107,25/05/2023,5,MienNam,Chuot quang,5,192000,100000,960000,460000
4108,07/01/2023,1,MienNam,Laptop Dell,9,14550000,12000000,130950000,22950000
4109,21/04/2023,4,MienTrung,Tai nghe,5,510000,275000,2550000,1175000
4110,10/12/2023,12,MienNam,Tai nghe,6,505000,250000,3030000,1530000
4111,16/07/2023,7,MienBac,Dien thoai,2,8160000,6000000,16320000,4320000
4112,22/02/2023,2,MienNam,Ban phim,5,784000,500000,3920000,1420000
4113,11/05/2023,5,MienTrung,Ban phim,2,784000,550000,1568000,468000
4114,10/04/2023,4,MienNam,Dien thoai,1,8000000,6000000,8000000,2000000
4115,08/04/2023,4,MienNam,Dien thoai,3,7840000,6000000,23520000,5520000
4116,13/01/2023,1,MienTrung,Laptop Dell,1,14700000,13200000,14700000,1500000
4117,16/05/2023,5,MienTrung,Laptop Dell,3,14250000,13200000,42750000,3150000
4118,01/05/2023,5,MienBac,Tai nghe,2,520000,250000,1040000,540000
4119,02/01/2023,1,MienTrung,Laptop Dell,1,15000000,13200000,15000000,1800000
4120,25/04/2023,4,MienTrung,Ban phim,3,776000,550000,2328000,678000
4121,17/05/2023,5,MienNam,Tai nghe,1,515000,250000,515000,265000
4122,28/04/2023,4,MienBac,Laptop Dell,2,15300000,12000000,30600000,6600000
4123,03/01/2023,1,MienTrung,Dien thoai,3,8240000,6600000,24720000,4920000
4124,12/05/2023,5,MienBac,Laptop Dell,4,14550000,12000000,58200000,10200000
4125,08/01/2023,1,MienNam,Tai nghe,5,480000,250000,2400000,1150000
4126,12/02/2023,2,MienNam,Tai nghe,5,500000,250000,2500000,1250000
4127,04/07/2023,7,MienTrung,Laptop Dell,2,15450000,13200000,30900000,4500000
4128,27/12/2023,12,MienBac,Ban phim,4,824000,500000,3296000,1296000
4129,02/08/2023,8,MienNam,Laptop Dell,3,15300000,12000000,45900000,9900000
4130,04/09/2023,9,MienBac,Tai nghe,2,505000,250000,1010000,510000
4131,26/12/2023,12,MienNam,Tai nghe,1,520000,250000,520000,270000
4132,22/08/2023,8,MienTrung,Dien thoai,3,8160000,6600000,24480000,4680000
4133,03/08/2023,8,MienTrung,Dien thoai,4,8080000,6600000,32320000,5920000
4134,24/04/2023,4,MienNam,Chuot quang,4,200000,100000,800000,400000
4135,11/08/2023,8,MienTrung,Tai nghe,5,475000,275000,2375000,1000000
4136,27/06/2023,6,MienNam,Chuot quang,3,192000,100000,576000,276000
4137,14/12/2023,12,MienNam,Ban phim,3,760000,500000,2280000,780000
4138,07/04/2023,4,MienTrung,Dien thoai,4,7920000,6600000,31680000,5280000
4139,08/12/2023,12,MienBac,Dien thoai,6,7920000,6000000,47520000,11520000
4140,18/08/2023,8,MienBac,Chuot quang,5,192000,100000,960000,460000
4141,08/07/2023,7,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
4142,13/09/2023,9,MienBac,Tai nghe,2,495000,250000,990000,490000
4143,20/09/2023,9,MienBac,Tai nghe,1,485000,250000,485000,235000
4144,06/02/2023,2,MienBac,Dien thoai,3,7920000,6000000,23760000,5760000
4145,01/06/2023,6,MienBac,Laptop Dell,1,15150000,12000000,15150000,3150000
4146,28/12/2023,12,MienTrung,Tai nghe,1,505000,275000,505000,230000
4147,28/06/2023,6,MienTrung,Dien thoai,2,7680000,6600000,15360000,2160000
4148,20/11/2023,11,MienBac,Tai nghe,7,510000,250000,3570000,1820000
4149,23/05/2023,5,MienNam,Ban phim,3,816000,500000,2448000,948000
4150,21/02/2023,2,MienTrung,Dien thoai,7,7920000,6600000,55440000,9240000
4151,12/09/2023,9,MienBac,Ban phim,5,768000,500000,3840000,1340000
4152,17/10/2023,10,MienNam,Tai nghe,1,480000,250000,480000,230000
4153,07/05/2023,5,MienBac,Dien thoai,4,8240000,6000000,32960000,8960000
4154,21/04/2023,4,MienNam,Ban phim,2,832000,500000,1664000,664000
4155,18/11/2023,11,MienBac,Tai nghe,5,490000,250000,2450000,1200000
4156,26/08/2023,8,MienTrung,Dien thoai,3,8320000,6600000,24960000,5160000
4157,14/01/2023,1,MienBac,Laptop Dell,5,15600000,12000000,78000000,18000000
4158,26/12/2023,12,MienBac,Dien thoai,3,7600000,6000000,22800000,4800000
4159,13/11/2023,11,MienBac,Dien thoai,6,7840000,6000000,47040000,11040000
4160,10/09/2023,9,MienTrung,Laptop Dell,5,15450000,13200000,77250000,11250000
4161,22/03/2023,3,MienTrung,Tai nghe,5,510000,275000,2550000,1175000
4162,23/07/2023,7,MienTrung,Tai nghe,4,520000,275000,2080000,980000
4163,21/08/2023,8,MienTrung,Chuot quang,1,204000,110000,204000,94000
4164,08/12/2023,12,MienNam,Chuot quang,3,202000,100000,606000,306000
4165,09/09/2023,9,MienTrung,Dien thoai,1,7600000,6600000,7600000,1000000
4166,18/12/2023,12,MienBac,Ban phim,1,760000,500000,760000,260000
4167,01/06/2023,6,MienTrung,Laptop Dell,2,15150000,13200000,30300000,3900000
4168,08/04/2023,4,MienNam,Chuot quang,4,200000,100000,800000,400000
4169,28/04/2023,4,MienNam,Laptop Dell,4,15300000,12000000,61200000,13200000
4170,05/01/2023,1,MienNam,Laptop Dell,1,14250000,12000000,14250000,2250000
4171,04/02/2023,2,MienNam,Laptop Dell,5,15300000,12000000,76500000,16500000
4172,15/11/2023,11,MienBac,Dien thoai,7,7760000,6000000,54320000,12320000
4173,03/03/2023,3,MienNam,Laptop Dell,2,15000000,12000000,30000000,6000000
4174,15/09/2023,9,MienNam,Tai nghe,2,505000,250000,1010000,510000
4175,16/08/2023,8,MienNam,Dien thoai,4,7760000,6000000,31040000,7040000
4176,10/05/2023,5,MienBac,Ban phim,5,816000,500000,4080000,1580000
4177,04/04/2023,4,MienTrung,Tai nghe,3,490000,275000,1470000,645000
4178,28/06/2023,6,MienNam,Dien thoai,3,8240000,6000000,24720000,6720000
4179,12/10/2023,10,MienTrung,Ban phim,3,808000,550000,2424000,774000
4180,27/06/2023,6,MienTrung,Chuot quang,1,204000,110000,204000,94000
4181,22/08/2023,8,MienBac,Dien thoai,5,7840000,6000000,39200000,9200000
4182,27/07/2023,7,MienBac,Tai nghe,4,485000,250000,1940000,940000
4183,25/02/2023,2,MienTrung,Dien thoai,4,7600000,6600000,30400000,4000000
4184,11/05/2023,5,MienTrung,Tai nghe,4,515000,275000,2060000,960000
4185,28/11/2023,11,MienBac,Tai nghe,8,480000,250000,3840000,1840000
4186,22/04/2023,4,MienNam,Ban phim,2,832000,500000,1664000,664000
4187,23/08/2023,8,MienBac,Chuot quang,5,208000,100000,1040000,540000
4188,15/05/2023,5,MienTrung,Tai nghe,5,500000,275000,2500000,1125000
4189,14/07/2023,7,MienNam,Ban phim,4,776000,500000,3104000,1104000
4190,02/08/2023,8,MienBac,Laptop Dell,2,15450000,12000000,30900000,6900000
4191,04/12/2023,12,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
4192,05/04/2023,4,MienBac,Dien thoai,3,8160000,6000000,24480000,6480000
4193,27/01/2023,1,MienNam,Ban phim,9,792000,500000,7128000,2628000
4194,01/03/2023,3,MienTrung,Tai nghe,3,475000,275000,1425000,600000
4195,16/02/2023,2,MienTrung,Tai nghe,1,510000,275000,510000,235000
4196,01/01/2023,1,MienNam,Chuot quang,3,198000,100000,594000,294000
4197,22/12/2023,12,MienBac,Tai nghe,8,480000,250000,3840000,1840000
4198,05/01/2023,1,MienNam,Laptop Dell,3,14850000,12000000,44550000,8550000
4199,18/08/2023,8,MienBac,Laptop Dell,1,14850000,12000000,14850000,2850000
4200,04/09/2023,9,MienNam,Chuot quang,1,206000,100000,206000,106000
4201,22/02/2023,2,MienNam,Dien thoai,9,7600000,6000000,68400000,14400000
4202,11/03/2023,3,MienBac,Laptop Dell,1,14400000,12000000,14400000,2400000
4203,07/07/2023,7,MienBac,Tai nghe,4,495000,250000,1980000,980000
4204,13/02/2023,2,MienTrung,Tai nghe,3,520000,275000,1560000,735000
4205,09/08/2023,8,MienBac,Tai nghe,2,485000,250000,970000,470000
4206,15/08/2023,8,MienNam,Ban phim,1,792000,500000,792000,292000
4207,14/02/2023,2,MienNam,Tai nghe,3,490000,250000,1470000,720000
4208,02/07/2023,7,MienTrung,Ban phim,3,816000,550000,2448000,798000
4209,20/09/2023,9,MienNam,Chuot quang,2,198000,100000,396000,196000
4210,25/10/2023,10,MienBac,Chuot quang,1,208000,100000,208000,108000
